Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,ChurnLabel,CLTV,Churn,TenureGroup,SpendingGroup
Female,42,No,No,No,Yes,1,Q3,No,0,4,Offer E,Yes,33.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,8.74,0,134.0,398.26,1,Yes,4287,1,0-12 Months,Medium
Female,26,Yes,No,Yes,Yes,3,Q3,Yes,1,2,Offer E,Yes,11.51,Yes,Yes,Fiber Optic,53,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,242.8,45.44,0,23.02,220.38,3,Yes,4690,1,0-12 Months,High
Female,24,Yes,No,Yes,No,0,Q3,Yes,5,53,,Yes,40.62,No,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.85,5000.2,18.55,0,2152.86,7134.51,1,Yes,4328,1,48+ Months,High
Female,54,No,No,No,No,0,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.95,29.95,0.0,0,0.0,29.95,1,Yes,4534,1,0-12 Months,Low
Male,51,No,No,No,Yes,2,Q3,No,0,8,Offer E,Yes,25.73,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,662.65,33.21,0,205.84,835.28,2,Yes,2152,1,0-12 Months,High
Female,48,No,No,No,Yes,3,Q3,No,0,13,,Yes,33.54,No,Yes,Fiber Optic,76,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,1111.65,48.25,0,436.02,1499.42,1,Yes,5142,1,12-24 Months,Medium
Female,29,Yes,No,Yes,No,0,Q3,Yes,4,1,Offer E,No,0.0,No,Yes,DSL,29,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,1,Yes,4851,1,0-12 Months,Low
Male,39,No,No,Yes,Yes,2,Q3,Yes,5,6,,Yes,42.08,No,Yes,Fiber Optic,29,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,531.0,0.0,0,252.48,783.48,2,Yes,2283,1,0-12 Months,High
Male,62,No,No,No,Yes,3,Q3,No,0,1,,Yes,23.2,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,79.9,0.0,0,23.2,103.1,2,Yes,3394,1,0-12 Months,Medium
Female,43,No,No,No,Yes,1,Q3,No,0,19,,Yes,28.35,No,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.6,1934.45,21.72,40,538.65,2491.38,1,Yes,3764,1,12-24 Months,High
Male,19,Yes,No,No,No,0,Q3,No,0,2,,Yes,49.81,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,46.0,84.5,0.0,0,99.62,184.12,3,Yes,2667,1,0-12 Months,Low
Female,39,No,No,No,Yes,2,Q3,No,0,4,,Yes,29.4,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,268.35,21.69,0,117.6,364.26,2,Yes,2227,1,0-12 Months,Medium
Male,50,No,No,Yes,No,0,Q3,Yes,2,4,,Yes,9.67,No,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0.0,0,38.68,218.03,2,Yes,3394,1,0-12 Months,Low
Female,22,Yes,No,Yes,No,0,Q3,No,0,1,,Yes,35.6,No,Yes,DSL,58,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.2,55.2,0.0,0,35.6,90.8,2,Yes,3638,1,0-12 Months,Medium
Male,40,No,No,No,Yes,1,Q3,No,0,1,,Yes,26.85,No,Yes,Fiber Optic,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,0.0,0,26.85,111.45,2,Yes,2484,1,0-12 Months,High
Male,22,Yes,No,No,No,0,Q3,No,0,2,,Yes,44.31,Yes,Yes,DSL,73,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,54.4,114.1,0.0,0,88.62,202.72,3,Yes,2556,1,0-12 Months,Medium
Male,37,No,No,No,No,0,Q3,No,0,1,,Yes,11.35,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0.0,0,11.35,59.9,1,Yes,5687,1,0-12 Months,Low
Female,47,No,No,Yes,No,0,Q3,Yes,1,2,,Yes,46.23,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,147.15,0.0,0,92.46,239.61,1,Yes,5687,1,0-12 Months,Medium
Female,41,No,No,Yes,No,0,Q3,Yes,3,2,Offer E,Yes,30.19,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.6,80.55,0.0,0,60.38,140.93,2,Yes,4884,1,0-12 Months,Low
Male,51,No,No,No,No,0,Q3,No,0,59,,Yes,26.63,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1099.6,14.22,0,1571.17,2656.55,3,Yes,5084,1,48+ Months,Low
Male,60,No,No,No,No,0,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,2,Yes,5087,1,0-12 Months,Low
Male,30,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,44.59,No,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.6,70.6,0.0,0,44.59,115.19,2,Yes,3338,1,0-12 Months,Medium
Male,51,No,No,Yes,No,0,Q3,Yes,1,5,Offer E,Yes,42.29,Yes,Yes,Fiber Optic,16,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,401.1,45.37,0,211.45,567.18,3,Yes,3676,1,0-12 Months,High
Female,20,Yes,No,Yes,No,0,Q3,Yes,6,52,,Yes,10.59,Yes,Yes,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.05,5624.85,27.6,0,550.68,6147.93,2,Yes,4839,1,48+ Months,High
Male,52,No,No,Yes,No,0,Q3,Yes,6,18,,Yes,1.51,No,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1779.95,10.17,0,27.18,1796.96,3,Yes,4643,1,12-24 Months,High
Male,41,No,No,Yes,No,0,Q3,Yes,1,1,Offer E,Yes,19.15,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,10,19.15,99.15,3,Yes,4094,1,0-12 Months,Medium
Male,34,No,No,No,No,0,Q3,No,0,10,,Yes,49.58,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.85,435.4,0.0,0,495.8,931.2,2,Yes,4061,1,0-12 Months,Low
Female,21,Yes,No,No,No,0,Q3,No,0,1,,Yes,6.19,No,Yes,Fiber Optic,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.6,73.6,0.0,0,6.19,79.79,1,Yes,2565,1,0-12 Months,Medium
Male,30,No,No,No,No,0,Q3,No,0,5,Offer E,Yes,5.78,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,415.55,36.44,40,28.9,448.01,2,Yes,5715,1,0-12 Months,Medium
Female,55,No,No,Yes,No,0,Q3,Yes,1,38,Offer C,Yes,42.14,No,Yes,DSL,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.3,3058.65,0.0,0,1601.32,4659.97,1,Yes,2071,1,24-48 Months,Medium
Female,29,Yes,No,No,No,0,Q3,No,0,7,,Yes,28.62,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,3,Yes,2473,1,0-12 Months,Medium
Female,54,No,No,No,No,0,Q3,No,0,2,,Yes,5.32,Yes,Yes,Fiber Optic,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,155.8,0.0,0,10.64,166.44,1,Yes,2683,1,0-12 Months,Medium
Male,63,No,No,Yes,No,0,Q3,Yes,1,68,Offer A,Yes,29.18,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.8,5293.95,0.0,90,1984.24,7368.19,3,Yes,4903,1,48+ Months,Medium
Female,24,Yes,No,No,No,0,Q3,No,0,43,,Yes,12.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,5313.69,1,Yes,5250,1,24-48 Months,High
Male,61,No,No,Yes,No,0,Q3,Yes,2,63,,Yes,48.95,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.4,6603.0,0.0,0,3083.85,9686.85,2,Yes,4352,1,48+ Months,High
Female,47,No,No,No,No,0,Q3,No,0,2,Offer E,Yes,10.53,No,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,168.2,0.0,0,21.06,189.26,3,Yes,4157,1,0-12 Months,High
Male,26,Yes,No,Yes,No,0,Q3,Yes,5,4,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.98,3,Yes,4939,1,0-12 Months,High
Female,40,No,No,No,No,0,Q3,No,0,10,,Yes,27.1,No,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846.0,0.0,0,271.0,1117.0,3,Yes,3598,1,0-12 Months,Medium
Male,54,No,No,No,No,0,Q3,No,0,5,Offer E,Yes,20.86,No,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,3,Yes,5383,1,0-12 Months,High
Male,22,Yes,No,No,No,0,Q3,No,0,2,Offer E,Yes,40.43,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,181.5,0.0,0,80.86,262.36,1,Yes,3878,1,0-12 Months,High
Female,48,No,No,Yes,No,0,Q3,Yes,1,25,Offer C,Yes,8.91,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,3,Yes,3642,1,24-48 Months,High
Male,26,Yes,No,No,No,0,Q3,No,0,1,Offer E,Yes,14.78,No,Yes,DSL,59,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,50.65,50.65,0.0,0,14.78,65.43,1,Yes,2431,1,0-12 Months,Medium
Male,64,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,8.56,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,0.0,0,8.56,99.41,3,Yes,3424,1,0-12 Months,High
Female,63,No,No,No,No,0,Q3,No,0,34,Offer C,Yes,1.55,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,2524.45,0.0,0,52.7,2577.15,3,Yes,5795,1,24-48 Months,Medium
Male,30,No,No,Yes,No,0,Q3,Yes,2,69,Offer A,Yes,48.8,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0.0,0,3367.2,10374.8,3,Yes,4020,1,48+ Months,High
Female,59,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,36.63,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0,36.63,56.53,3,Yes,3351,1,0-12 Months,Low
Male,52,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,14.17,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0,14.17,33.77,1,Yes,3448,1,0-12 Months,Low
Female,23,Yes,No,Yes,No,0,Q3,Yes,4,22,,Yes,4.01,No,Yes,Cable,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,0.0,0,88.22,1934.12,1,Yes,3804,1,12-24 Months,Medium
Female,22,Yes,No,Yes,No,0,Q3,Yes,3,61,,Yes,46.27,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,1182.55,0.0,0,2822.47,4005.02,3,Yes,4221,1,48+ Months,Low
Male,49,No,No,No,No,0,Q3,No,0,12,,Yes,11.12,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,518.9,0.0,0,133.44,652.34,3,Yes,2887,1,0-12 Months,Low
Female,20,Yes,No,No,No,0,Q3,No,0,60,,Yes,10.7,Yes,Yes,Fiber Optic,71,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,6396.45,0.0,0,642.0,7038.45,2,Yes,4105,1,48+ Months,High
Female,54,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,29.78,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.55,69.55,0.0,0,29.78,99.33,1,Yes,2792,1,0-12 Months,Medium
Female,58,No,No,Yes,No,0,Q3,Yes,1,28,Offer C,Yes,16.85,No,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,2227.1,0.0,0,471.8,2698.9,1,Yes,5201,1,24-48 Months,Medium
Male,21,Yes,No,Yes,No,0,Q3,Yes,3,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0.0,0,38.24,424.14,1,Yes,4417,1,0-12 Months,High
Male,61,No,No,No,No,0,Q3,No,0,7,,Yes,47.03,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,673.25,0.0,10,329.21,1012.46,1,Yes,2031,1,0-12 Months,High
Female,60,No,No,Yes,No,0,Q3,Yes,3,13,Offer D,Yes,19.05,No,Yes,DSL,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95,734.35,0.0,0,247.65,982.0,1,Yes,4498,1,12-24 Months,Medium
Male,25,Yes,No,No,No,0,Q3,No,0,1,,Yes,47.22,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,1,Yes,4877,1,0-12 Months,Medium
Female,52,No,No,Yes,No,0,Q3,No,0,1,,Yes,21.91,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,21.91,96.61,1,Yes,5980,1,0-12 Months,Medium
Male,52,No,No,No,No,0,Q3,No,0,24,Offer C,Yes,49.3,Yes,Yes,Fiber Optic,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,1861.5,0.0,0,1183.2,3044.7,1,Yes,4418,1,12-24 Months,Medium
Male,61,No,No,No,No,0,Q3,No,0,5,,Yes,31.09,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,453.4,0.0,0,155.45,608.85,1,Yes,4192,1,0-12 Months,High
Female,40,No,No,No,No,0,Q3,No,0,15,Offer D,Yes,4.67,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.0,994.8,0.0,0,70.05,1064.85,1,Yes,5671,1,12-24 Months,Medium
Female,28,Yes,No,Yes,No,0,Q3,Yes,3,48,,No,0.0,No,Yes,Cable,58,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.3,2145.0,0.0,140,0.0,2285.0,1,Yes,4926,1,24-48 Months,Low
Female,32,No,No,Yes,No,0,Q3,Yes,1,8,,Yes,32.32,No,Yes,Cable,25,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,680.05,0.0,0,258.56,938.61,1,Yes,2879,1,0-12 Months,Medium
Male,32,No,No,No,No,0,Q3,No,0,1,,Yes,14.02,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,14.02,88.37,1,Yes,2814,1,0-12 Months,Medium
Female,28,Yes,No,Yes,No,0,Q3,Yes,1,2,,Yes,9.79,No,Yes,Fiber Optic,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,139.4,0.0,0,19.58,158.98,1,Yes,4263,1,0-12 Months,Medium
Male,51,No,No,No,No,0,Q3,No,0,22,Offer D,No,0.0,No,Yes,DSL,16,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,0.0,0,0.0,903.6,3,Yes,3099,1,12-24 Months,Low
Female,49,No,No,No,No,0,Q3,No,0,12,Offer D,Yes,16.07,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,1238.45,0.0,0,192.84,1431.29,1,Yes,2538,1,0-12 Months,High
Male,49,No,No,Yes,No,0,Q3,Yes,4,2,,Yes,18.79,No,Yes,Fiber Optic,19,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,167.5,0.0,0,37.58,205.08,2,Yes,3715,1,0-12 Months,High
Female,64,No,No,Yes,No,0,Q3,Yes,1,6,,Yes,36.12,Yes,Yes,Fiber Optic,23,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,502.85,0.0,0,216.72,719.57,3,Yes,5032,1,0-12 Months,Medium
Male,55,No,No,No,No,0,Q3,No,0,40,,Yes,35.58,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,4131.95,0.0,0,1423.2,5555.15,1,Yes,3492,1,24-48 Months,High
Female,47,No,No,No,No,0,Q3,No,0,23,Offer D,Yes,27.61,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,1758.6,0.0,0,635.03,2393.63,1,Yes,2115,1,12-24 Months,Medium
Male,22,Yes,No,Yes,No,0,Q3,Yes,2,34,Offer C,Yes,23.09,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06,3,Yes,2568,1,24-48 Months,High
Female,51,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,30.52,115.52,3,Yes,5679,1,0-12 Months,High
Male,33,No,No,No,No,0,Q3,No,0,10,Offer D,Yes,5.92,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,834.1,0.0,0,59.2,893.3,3,Yes,2966,1,0-12 Months,High
Male,52,No,No,No,No,0,Q3,No,0,13,Offer D,No,0.0,No,Yes,DSL,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,45.55,597.0,0.0,0,0.0,597.0,3,Yes,4856,1,12-24 Months,Low
Male,29,Yes,No,Yes,No,0,Q3,Yes,5,39,Offer C,Yes,40.25,No,Yes,Fiber Optic,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.3,3266.0,0.0,0,1569.75,4835.75,1,Yes,3364,1,24-48 Months,High
Male,31,No,No,No,No,0,Q3,No,0,32,Offer C,Yes,1.49,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,2596.15,0.0,0,47.68,2643.83,1,Yes,5974,1,24-48 Months,Medium
Female,44,No,No,No,No,0,Q3,No,0,35,Offer C,Yes,10.49,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,3,Yes,2744,1,24-48 Months,High
Male,50,No,No,Yes,No,0,Q3,Yes,2,56,,Yes,26.15,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.3,5614.45,0.0,100,1464.4,7178.85,2,Yes,5170,1,48+ Months,High
Female,48,No,No,Yes,No,0,Q3,Yes,1,12,Offer D,Yes,19.48,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.0,233.55,0.0,0,233.76,467.31,1,Yes,3535,1,0-12 Months,Low
Female,28,Yes,No,No,No,0,Q3,No,0,1,,Yes,4.13,No,Yes,Fiber Optic,51,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.3,75.3,0.0,0,4.13,79.43,1,Yes,3244,1,0-12 Months,Medium
Female,52,No,No,No,No,0,Q3,No,0,12,Offer D,Yes,36.24,Yes,Yes,DSL,30,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.65,713.75,0.0,0,434.88,1148.63,1,Yes,5670,1,0-12 Months,Medium
Male,32,No,No,Yes,No,0,Q3,Yes,1,9,Offer E,No,0.0,No,Yes,DSL,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.95,248.95,0.0,10,0.0,258.95,2,Yes,2573,1,0-12 Months,Low
Female,20,Yes,No,Yes,No,0,Q3,Yes,1,9,Offer E,Yes,6.35,No,Yes,Cable,69,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,65.0,663.05,0.0,0,57.15,720.2,1,Yes,3983,1,0-12 Months,Medium
Female,27,Yes,No,No,No,0,Q3,No,0,7,Offer E,Yes,16.04,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,137.6,0.0,0,112.28,249.88,3,Yes,4479,1,0-12 Months,Low
Female,20,Yes,No,Yes,No,0,Q3,Yes,7,65,,Yes,34.14,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,6985.65,0.0,0,2219.1,9204.75,1,Yes,5720,1,48+ Months,High
Male,26,Yes,No,Yes,No,0,Q3,Yes,1,10,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,82,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,3,Yes,3573,1,0-12 Months,High
Female,57,No,No,Yes,No,0,Q3,Yes,3,43,,Yes,37.25,No,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,2499.3,0.0,0,1601.75,4101.05,2,Yes,2152,1,24-48 Months,Medium
Male,38,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,42.46,No,Yes,Cable,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,2,Yes,4996,1,0-12 Months,High
Male,57,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,5.55,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0.0,0,5.55,51.25,3,Yes,2295,1,0-12 Months,Low
Female,30,No,No,No,No,0,Q3,No,0,3,,Yes,26.26,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,222.3,0.0,0,78.78,301.08,1,Yes,2876,1,0-12 Months,Medium
Female,23,Yes,No,No,No,0,Q3,No,0,1,Offer E,Yes,22.16,No,Yes,Fiber Optic,47,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.6,74.6,0.0,10,22.16,106.76,3,Yes,3860,1,0-12 Months,Medium
Male,40,No,No,Yes,No,0,Q3,Yes,2,2,Offer E,Yes,15.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,35.9,0.0,0,30.28,66.18,3,Yes,2362,1,0-12 Months,Low
Female,48,No,No,No,No,0,Q3,No,0,4,Offer E,No,0.0,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.25,96.05,0.0,0,0.0,96.05,2,Yes,2038,1,0-12 Months,Low
Female,52,No,No,No,No,0,Q3,No,0,2,Offer E,Yes,7.64,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,145.15,0.0,0,15.28,160.43,2,Yes,2323,1,0-12 Months,Medium
Female,47,No,No,No,No,0,Q3,No,0,4,,Yes,45.4,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.65,191.05,0.0,0,181.6,372.65,1,Yes,2864,1,0-12 Months,Low
Female,23,Yes,No,No,No,0,Q3,No,0,1,Offer E,Yes,32.86,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,2,Yes,4838,1,0-12 Months,Medium
Female,19,Yes,No,No,No,0,Q3,No,0,2,Offer E,No,0.0,No,Yes,DSL,76,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,62.25,0.0,0,0.0,62.25,1,Yes,3146,1,0-12 Months,Low
